title,content
lWhWqQGzJ8iMXECxYSwLmObFVUjAzyIWSfbgOW2CjTowOHsTCsudyPWtjqCsM1KP,Meryl Streep
ZwalS4g4aumCK0zMlQjlr9RnejQUO8KRdG3QBsoYE6vZkZ0ofi3H3jhmCj9CVp5P,James Callaghan
03RbV2VlMMAl2r6EeD7P9dyAu2247LYPUBRFFTKj4xsvKVkbMRQ1A4C9jbdiahFg,Diane Neal
EFPuGPuEZ1OmfqT2Xx5rCfIbuQKAI5N4PCsvPNNmZdxeOnAH2p2wnLPryRScyQ2R,William Cavendish
xx1RUtKJJzXF2Odzk6orSCPOZo2BTh2Ef4qWgaBeIkllSSHBYQqqamuLP1TasX0J,William Wyndham Grenville
TsLQOs8YXtUC2RgwEKeoa8BxWWev4WsZ0gouI3qZfMmcOlP6wkT28nLBjZV4Dxbz,Matt Bellamy
pWMKxfmUJOnVTsNZMwqeMsaOycVM5vbkCtl567amH6oQ3llw6e8L2dIK2v6OPLwq,Dave Mason
x80hfEZyINQyo22q3tMm89iFBCAyYk3Du628XGWUMj2oJG0qqp1ss1cvqbXH5kAx,Owen Wilson
kMx55c6m1hHUegF1WIkBSFB2AXYJOoaWFNGVdqXE9msjcDJ4L63KJ2Pdw6jGq5TA,John F. Kennedy
kqt0egZjQUUbw7lsBONZeGMXdGyz508qOFCvbISrDjdLHUGid9992nXpCBpOx4l1,Margaret Thatcher
cFvp75eAzlFFCBxRQ6kHZmQ62GPdra29i0ZOVYRaLX7n1CIpF3ngS9T0koV9aYi8,George Washington
IU2KuxUL8df2sv57oC5syKUXy3NqpIRtI39gqDQgZIRfOJ6jB4axWAZjyvQ3vHSp,George Canning
VNiNOx4SNvwCmudCcCJ8zXj1q7alMzbxrIuO4AZeQrFTaWzK05Le6u9cCFvdgxvB,John F. Kennedy
S7qW0afJcP1pZANrI62um9nX7ccpzD1IgT1FIRFSE8PiXDyPKCzUNfPHtOqN1598,James Buchanan
LGDT3PxlEjdSqvjoPTYGnwMgIhhYA1vI36nvY1V7js1xLNbL7nYYGqwJswDKoako,Billie Holiday
FMzjhncEK4sq2sfSLoYqk8CEkSEeHPMTyyjM1cXG4XXrN7bOEGjQmAGYjoOySHPa,Philip Seymour Hoffman
tjqZ9oz9ukDvTs9bDj7bEAaoKZjMFZ1DbgVm6mCLpvwuYmtVaTOnJhkOLD73jXrM,John Fogerty
lDwGEZy7pEhTr06X4uk633AtcdVkEufaRv22W5JXFvzfYEtqYIyJH6P2m1fAK3hA,Ramsay Macdonald
zUCqnTgMUzDt5FmdzBquGBa6eaHfRAsHtLo7Egqk1TQ2wgNn9RJcJPwbY2y0wPAC,Chris Tucker
O0dxtEdUlATEA1Dqn26PxljmUJusFkpIqy0188fIqz5KX92zGv5Qlq4KsRZ8utoF,Art Garfunkel
eDOA62cCHeMTcEIcBLFgdL6Mwja5h1yjkWFspJa8SpLBMhzkv7KgnvEOpHwkNi2r,Kevin James
DtnvocLcGyaDB4YPKMI8ZpWHpqk0ZhbyET8LVwmIfwhgEai5F652HWxZRNGff4xg,Tommy James
bARtXuE335iXqcwvsVSbHIqXjgfHeAx7NJBVsXb8cIt8R1V7YnxgkcrZ8YjXa8Dc,Halle Berry
t6zxpge96e3w3kJmZotOFfxgZiMcZ9hVeyYBBkclH9nUgk8HYjAynNF4UnvrYOBR,John F. Kennedy
NbnL8g0FmbWUFUxckscvzVCMNRFx29mYkxou54pOI4eUmSNqzCV0bvu9xghoSJBL,Fats Navarro
1NXwQeInoqSExh9PXp92cGjMWlIGRm5VmuRAWcppbFvu9oYxNuKCufSkGj9DeeuQ,Lester Young
XpWrzoTQ7NoNjVuLqWKupBvfZCSYt8uTl6Q8Qruwe1WuljJQQoEjUrliFrMFt5aI,Sarah Michelle Gellar
vdNeHgb4X7RcvBT6qhpnvCiyL364rZ9H3k93MJOjaiqczwTUyOSUq3d6PEOFEbgf,Greg Lake
wGp1hQA31ZfujXIuSVpVAEYXTZtcKpY0c5s1yOUEYZ0mMfjug9CV66wzlesgDKpR,Angela Bassett
1yNqeOl1Dc6KtXVWIswCeF1b5wbxLI36g0xHathapmN6m0Dh2s5iq0NBlUFYnmz1,Johnny Rzeznik
hC3R98h4zWsBcmz55GQJMHG0oCrugkmYA5jSqTWKUCJbqQoKWSnln5eRaCU8Hqcc,Rosario Dawson
VNzaIiPs9IK0h9n81Op3GCFZ9Gwfz90wjei0RLlbjFBjSyKJaWhwKwT0Sdp63mQy,Edward Heath
CLDRnzQzB2w58pslD4GdosTFhOgnWVSK64mQLbwzeH7THPUAegjuV0H0s79FBm4u,Malcolm McDowell
iQhm3N6v8arRUAECbY2PtM8veyfjKf8OjC88VYs4KGRKCSTz4onj6MInSUoXue13,Neville Chamberlain
p1YtebpyF6IqVonw3ogEIFoWAsJYcde4KXSheotWNLHZvAJWtKLC6c1fm0mNUFHZ,Elvin Jones
DaC7tYaAc00MZyoTABJ8qkj1jclu8H0db6uqIBxKuCbJKarLOweWcO51cMIcOWAC,Theodore Roosevelt
nU93vtkexJDailHQlpgSqyRWB0FywmUawPN46f69pUFVSjWar147CH3gJZvrSCdh,Ben Webster
T1m8bekIpuC8KiXDdCdMxwBB8kjojZgvJWkoZTboTygNAzslUTy843mXOYmTFRWd,Thomas Kretschmann
zIRP1pmidW3SGt2kMhkVfEAzmYvG41JDjq3w8GBMgQrTK8bMtGhY0bVdoV1sx4Is,Katherine Heigl
alCo1HnzPOXOf3spwNi23X9mEqRvmnO0miwvnDV4oCV8OZbXleTwqCtXQv9ru7V6,Mark Farner
hgXcK3DpY8yc2lErTDfcuoXgEuatNNtcKqf6vyixEq7Xim817aDRzaUP9Dd2h1CI,Steve Buscemi
XC4qcYETGrP4Mup1tp1zH7kOJyRbdqmLWsmO9ZDC1Tc7t0wHY8UPe9URb53KjhKL,Neville Chamberlain
B5dWB6QU1vugRTKnTKjv1YI4YtQYapyLeApPnWX84m5o3b8kdYkiygwsMDdRDXNu,Bennie Moten
BJbEtUmv8VVDQG5NNr0jF65tonO9Kxv122ZgxwDAfm6Ml2bbN4xmehUP5m6QPmpN,Nick Cave
j8OxpOZFadGhjXIO0Q4w1w3IlFQkJxPyVNx4GXFyIO4XfR2n70uomwXUA1vkQEVR,Woody Harrelson
sEhjVXMel0HDaIuplni6D0hHk5hi8MhAimPBRZFmUecWUPb0LUKFiAZeV1epGZlP,Johnny Rzeznik
rVXCQGhHYpxOevhrzZ82dgDDY5u9hobXo4PpTe4JRhqCnpog8o27KJzlfDDh3hpP,Lionel Hampton
jDOiFR3zEbv9ZpmRaUi4bt0ifVW18qq0HD72byyWHHKZJgcwJykjlETTxBiRYSCJ,Jack Black
9J3QQipe89fKVVhHfLfxJU0nwRVFKRNFR7N7zk20OxcKfb8goUXjm6MDBTd0BZYu,Andrew Johnson
KnwWtlnQPzdQIfFX3QaIloTecH0yOQdfDXcHmYlLLteDcivPZOTBfMU8RIF3habY,Audrey Tautou
nYflie35OTuhCyz0XhMlKNnlLb1E99MXcEoQj0pV6R1nozjFs7Ahsi83spEyEDSX,Edward Geoffrey Stanley
z1Pm5jfXPcjOQS5A2eVFuOZIbM96X6jpqEV1nMoP8Ql9PD695Ic4Dv69iLTHCI0O,Art Tatum
Ppb28YKQ42KOuh9p1F4nCJPkv8BwQ4ovEOyZHdQn7UNfdAkqZtYzmlStrXqiCIR2,Stanley Baldwin
vMUBI3oTpANW17cTYISqgz9DoNpZaGnmEWq6abMEpP9pzekggNQGKMY5Pk8dUt3w,Emilio Estevez
JH6E6r9lNW4iexKphg65wywfTf01G2PzM1lC0RT6P1uLr8wIQZ2OqWNpUGZYCA11,Barack Obama
Xx8lUMTnMgO26TdjehXbIfcUhtsuXRSVK01E7Mu7PzN0PF2LcNVRBMcAxajaGVnz,Henry Campbell-Bannerman
LTf95oDTlK4du7le4Wou4oADqxSsFQ2AdKR3itxjuSUfM3qLuf7CMe5Ex71oluB3,Clifford Brown
rXWMI82qR9NUfFUncQr2oqiMk7cjXmrtcu68d9o83NaimbjghNK3VK55BnLTZWB0,Millard Fillmore
IQq5o2y6o3GcJ7iIgZgvsfqN6lvQRA84YZ9y3rOunBq1YOTqOw08UjlX4TwD6t2S,David Duchovny
cx22sTiOxjPM6zbbNleDbNr2Fp1tfI9E2yssdx9ByI4rwJUy0TwddiDFSo5Fo9Oo,Harold Macmillan
lZJZZn6s5nvRFvfhamYAUiEs3rKgQXe04ahPe4oQuhQIZshLCYddLalpBlIQEw0I,Meade Lux Lewis
DpQ7smjRl3yYBbsjZs30RdAleZKwS2zzOTrwRjmRstQabDWgPRCoObaW2dZRDFJW,Bonar Law
a5W2PciftXKiFrkXRZk2sbreWLTgi5ykkeyrBdiQ44SWQ8EARcx8M48ba1QdMrln,H.H. Asquith
QIQt4MKIilWKV67rqqLdTjluLQ9LJuUR20PfON7cnPxkti1LLAzG00DqJIE7T1ym,Art Blakey
d0zeiRitX54AE42q9C7FECmveqUZynljE1Pba8aNVFAttQDHrxJacYBN9YvW01nm,Stan Getz
SzWBMKYzIJsiNaV3pv4vDFO15mWV63UpVBDu0n7iaLoup0gR1QPrsXSlygzU4QNC,Matthew McConaughey
7iru16HSM901P8AvG3KYknKyuRoeHC383oRpsowr06bcg5m1LKB2XWRRx9l8KCU2,Tilda Swinton
zQPLhpq5cafKBFIf1vTwg0lqqXkBipBCZKvaKGQpyQi0UMbwsRocrwsoIYfaRnDY,Robert Peel
vC5W0kc4uSGWhwfdg6quEuJtB66S0QT4t20wGktXM3ITjNtBF0WeXMPBOo7kGtPF,George H. W. Bush
tWqSKHdsTiE5jBeQAaL04K9jgtPYwrODdwS3CvNKwEfwumBuJREpKjdZbs3YG9l3,Alaina Huffman
iOGJor9oVRYfGQsSyJSfFZ0ID66D7Hk4TvgsbU42da8D3tiuWcWXnWf4WkqzIeH1,George Russell
w6pRBnvTLVAnbNdMGN556LlWjOi5K7YRaDelIxaOOJjXwhck66taeKe9uCDwRQq4,William Pitt, the Younger
fnDLQa6AoAVrDrpv8ybXSerMT1mQimPR3wX36uHelc3xcjU5zkIQDZlLjoFYqfLd,James Dean
AOqe04vaQ5bUnl9pQ0NfWcnGTFIIa76DsbMOua0Js9hhGiFzBLGsoX42YoTYFfvY,James Garfield
AfGXuT5slLajbZ5TICJj1qUIvRBZwCnjXNUHt1Y72LxvrE0wVA5isaevlxrg0l7M,Robert Smith
QaCjPBUUaSbuBJ9ugjoOf9zqSUaXoI5mDWGNRkU5dJGZhQ3NmJ0uvnZxeKEvi1ZO,Chris Cornell
CRVWC8vxO60MREGyLafHRLELHd16JY8RUBKgiXtbRJ4GInHofXsg2akBh2nLm7HH,William McKinley
3PSeaNuMPIi4poLBXldz1iKCaDBq8MnUOneCOeggpmfhmZWGjKDAu4mL3ImsuIGQ,Augustus Henry Fitzroy
pTyEGKrQSFsNx8uC32nJ6qy7stKdkaFfpwpi3Prvj53XLhbsDP0tSS3XtnIL5Igp,Tony Blair
f6W8uHbakWUXE6eljYmGAoJ19wtwuGiiVIwe5mankzShXMJAFCAbxDo7qaoNjPuk,Cannonball Adderley
W1KqhZCFkxTQ06YAKWqmkxvlGxz0q9rrOGVBUI7TG68bpOFx7sUaR7hWpDJN5AL6,Chester A. Arthur
x5SLhXMQEDuEcAm9ntdfpAZi44GitdhAK2sOQAEUjZXoie6759sY2eNevgjAk6S4,Susan Sarandon
PowsbxJF5yKh1MIQKuJzxNZjTMf1cLOUdHJ4zxasgT1GnwclkitvQrCN4hmYPcub,Earl Hines
tVmDzF2e4cEnAZK17SBurxWjAUI6BlyCODDVmrKEqSORgeI8Lbvx1pugRGCKnGmc,Thomas Pelham-Holles
MWrjLqa7c7w6exvu5hpgylzYb9NJLkPcu79mG77IAd1a1BlAkBs9Dq43R1zPSXr9,James Hetfield
GqhXBnoHp8QF2rpesCUD4snoTbOq56ylEYuOApc9rY9F8NDpnaDhSQdV8xPIe3GC,David Lloyd George
u7z8v7nuKYulLuWvrDETadLY8lkjQ7C6xMvxXKeZqCGWyLsPiezQmAb5MwTczaiJ,John Quincy Adams
xT2cCN5zIG1J5O0vRFhJfQ8StmwUvrIvuQfXyIj0kuwSd8DthrV9jLoKWkXaoo7N,Art Blakey
0dfmftvHAPjdswhyUHRl3pXVFz2AAjZ6DY8JSpKC4jQIlgn7DdUEK5Y6WdTdhS6x,Johnny Rzeznik
naPqCTULc9gclv4Jzt1GxCa8x9ykRhOryEdzJSvQEPx9AUFnE7EnfPuXd6SRLMk3,Smokey Robinson
l4FNX9Rpdrfl3uOZOfkghH9xg8ccnOUUX5xENPU9UE2o2zKDQclbNG7Wzsj5obhh,Robert Banks Jenkinson
nCgsPul7dCxhFZFGxW1PZtIRtD78s0XfSLo7ThBS92vqLeIAvE2uMSSqn3UmISwy,Ronnie James Dio
DJ8RZzliQyWX4hk0qAOJx6aAhC0sxpHdLZwJavaGA3hre2ZWmbLkYjVyIHPr16gC,George Washington
8tO7nWzN0ZnDasgTu7hLPE3HYeFGNz1hd3QSyoTdNSU1rVUKRQltLIw8eMJOJaR4,Henry Campbell-Bannerman
9qXkmfH12LRQuJVqKo79qkRtPbGfBoafwwaKxOg4m5GeFMo7gTAd9POgLB5g63Zd,William Hurt
kmFsUnhVcXuUROXAgBm5uP1swf1sclVI2TU43nNNbXyPEykxgkPCs4ceyZUDZtrm,Biddy Hodson
4s9PhLlYyuq3vNmpefbiu6gH5OZ1pPnKBUR1EuoIerMySNQT64w3cC2q04I92CZJ,Steve Walsh
NfC4G2mTKDbU8kKHxjh3wi0aCNEW1wJynSWZUQplgvN6UieG6gmeBpBqcvzF0lMY,Ramsay Macdonald
Eez8kJotdfA3fKHHeqBy3Aqy9nwuSzBuGKfxcTpZca00UyBwCv4eVNUhDZzvWgaR,H.H. Asquith
zRw2LOs8lV4jo0W3LYNulih8MqVMCR5T6t8yjelNjTS5SJJVzANXjrZnLKs45S2F,Serj Tankia
kc5kUsdp4KPbgqjBL4zvwzz6Lb8HVnIE4tOyBqN3moGFVxrT1inbn9fnKBXaGcHW,Peter Cetera
s6Pq6s6JIPNHWjRTADiWF0BM3BoZzNLpfaiE83qhlcqNdEoGYMllOrabvVSxKaNt,Charles Watson Wentworth
KqHVBpqJ6W58ulUJj4LX2eOUy4aqu8H1dOpi0leYE5frL7EvC70ujZPgrgTHC3jB,John McLaughlin
PA9JkUmmbQHTBHjLAfy47fOvWAxLyQ4sDoJKQQCMHsCkLAU45TODEwvC1OFoAx77,Mark Farner
IbdTHF3sF9MLcyZcg1VtRGVB8SEfwuCSpG8xZjBHTIE85FogF44MEKM37bYmIXeJ,Grover Cleveland
wQvtp1JW7jzagEzkOn1kVFClbMJE2rbEjyPPD8LaQXLG6M0RbSvSbj2t4Kab25q6,Stellan Skarsgård
NPqcpL5CypSwWgRgorzGymfytqHnhlt2HWURgSR0OoeTt0rQWodqJxxd7Dzf3nJH,William Howard Taft
9IGHvElHvxIfJ6TOnop1pJWChgSu9i3YruOhBYjka5DUn4oKG6LNgiFdWfxvZ1Rh,Katharine Hepburn
wd0MNijSlFeD8WY0D7E8sYFS7lI54x8vW7Vzit87k0qDVVHAl7kQPHOZYl1crWOd,Hugo Weaving
oWg8gZcbwe0S6ub9uWtcbdVpUbPAo8kJHH1ZHUZUvLxdn7MuhberIMXCp7lNcQU9,Carrie Fisher
nODL5g7uEuzhVzG5fTSR1d3aOJ0JK5as7Aq7zT1YE7HLMMNhGvabNH2SlIQlfVA1,Jaco Pastorius
17pxR2hDEgsfJ6gbF6w8Y4m9ArPI2QPbDiREQ8ehLCMUfKWlF5b0lQHks2Q3fftg,David Lloyd George
tUsUp4VTqYTVBUz5WMEzYAmKkxv4P9lINBYaJ0CPEsW9Z0LW81pPZjoCvktjIbS3,Harry S. Truman
Sp7iwrxLK9T0GmqlbYbpCxUunyeZRve6ID7NPuiOHnes1jLS75jYnGETeqaKyk2e,Anthony Braxton
CZKf1F0U0iukIbrQvNigcC57TTabBYn0MFYROWqUEYVTpUF2HW2t2eI4iNV81REn,Ian Astbury
7nyQ9nvTqBUcA3LDOXRkcpAzqkxRPycPL7MJ8nBqFfWaEDMDdaTnYdr0tBCYoOJK,Ulysses S. Grant
p6kiNoLOwVYYqxIATENtNjcDWmX2UxCcCfFmY26F1jsGJs4qNQjxIQrw8SJ2w2rS,Geoff Tate
2AIrrCZZvnGhqY0iVcSb5NYGUHGvs1UQqIf4Z4XP3ivmvut348w3aHolEl2H3HLE,George Canning
65tgZyTMJPNd08XFPLVQUcOscZpfwQqz6N0yMo7kxJloA7MXv4B1BVONFIZdZuNj,Zachary Taylor
mlvFLdIOQSjZ0uDEU8XwkDuOxpsufqyLE51NubbLDyfSGygz9IN4JLrBOfIDlUBp,Franklin D. Roosevelt
HF6XotSM72z3kvWmL6oYsdNYiK88knTSPDkikQxEJurtYbDH9SL0ds1B792zNmKA,Steve Marriott
p7KfGb7rTfHBRGdiWpu6Y4pKCJTQ3ZSFgBhCgegowRrLwJmG4QSYsMu94rQhSSJ0,Bix Beiderbecke
bfuTxE9uQXRTd1qTFboEMPUa7cYulQrD7NaFLC8jemPS8BeMgveJzXaPru7GtF8Z,Chet Baker
H5c8BOmRXAchH9POpu84T8DIZ8d2FKyZKFm8IEHA6SLoQI3eAKDmE4fKSnyhAKh4,Michael Cera
kBzav1MsIQewK1vdOFZpAjuvpccuESj7UDeOCKdxWJE0Ww9RPTBmvji8OTRAWyLw,Gerald R. Ford
faR3EbevY7SIyUuAypmM2b8ScHqwWgmlPzDkcCAztfgWzJKlmIqPJ75LNQNrr5eT,Katharine Hepburn
ul4PSjVI3PBgc47UeKg5ytFlEc7uExFGaWrbOhZxG1Jibkw4gHejF5Zl1HX22IRF,Glenn Miller
23Ujavo5hZlBrP2rM427yzHv4PmRr2WL8ht5iIE2a8RDZETANe0KY6r315U7BgwX,John Major
vDfjR2wpDL6MGaxM1m2sl5DF73IPVtYNkCy8Y5HhDmk8gDaDyqXWUSVqtyEJ8lDM,Johnny Depp
VVOWjYyElgjdvKB6VpPSh8nYf3kxqObbLyxcxTyRwpUK6xQt4wHku24NjMHYFQSK,Grover Cleveland
PCfqfCGqMxyv2AKRZPGMLBII5AEy8E8QfLSYmuXlaKE3ep5GZ6kCvnl8fAZH354s,Mary Lou Williams
CwIA1XUfleg302qT1p6ANYRsfARuyx2CQ2oZlS8aWMSB1aGonK413VZPqjqcP56K,Liv Tyler
NrqSFxQ3gdkYqrH3jzi7j6CUDnBFrHj5qAt4tJFuUcjox8a7c9aEEZGqpJNUy4qY,George Hamilton-Gordon
o8VKEbUYtoOJOPgQhAdOfu9lEtQ0xqdfKhHnWugfx5NECYMmwnXIBNu65p7y7f9G,William McKinley
iE8eB6KFG7rNcK8GrRReuFO19Z0vc1yrs7eyXiGEtVS5kL4whAbXETrBOwp1oqki,Jennifer Lawrence
VRKdGK83Q5YlmHNiQ0QTi6grj4j3vIuNoPOw9fl8yDPX29Jq3sPgVF41tv4mnxJf,Thelonious Monk
y6BWuldaQDi1xsHeivGSugvDdk7w2g9eyvFdKgsrv5MFt9QraNHoF4Bp65utCB5N,Oscar Peterson
dr4PxDKMii9ieZMUK0xQSTTeqgrNDfNH7OcqT8cyHxmf1E4fMQWf4vdsWoh5pn1X,James P. Johnson
U9zjs9kqg6cszHl8odcwQLTGkt8ySG9OoLbRubhpixTgooOdVMJk30O6wA74cLa8,Morena Baccarin
0u0C0NeaJZEC2WTiwHp1sBnOt3Rfx7Sma6XKd1Ryac3flqtsBXIXF0YcBGyjkXsS,Fletcher Henderson
cMpWcsjduPfdNujXiBuu2LeCjE8CuA8sF5U6grvNrdqSCoNSfAqYAOWDqUbZ3Ulo,Dizzy Gillespie
FvqfqUynw6m8QBYhcxYwfpHqbXWe9yVHHSLlNUpNA5XGMCaUYkLCdt1juDpZisQ5,James Hetfield
X0gDFe4UxiGRotHVU2V2wfrMcRdgZvnsyHBiHTt4U7PoGjWVawIX7Zt4HzVOSFed,John Lennon
HzKNTUBfReZTkHO2B0iWdX7SbhoTpnbAXqEVU6Lf3THwLchzEukH5eNvqJQsseMX,Harold Macmillan
jD9g1bEwNRj21y8t39FuhiMrGjR3Uz9DgPThrdNx3ygQ0yHHLraS0vdkt0Wik7U9,Fletcher Henderson
CkJF135tNIN9W1twmJjdjPTXpNWF04yaPuzVCj8fBAziQDcSaqjtMXHpxXWZ4wH6,Joe R. Biden
QGkKPYXEbIcwF4lqHdAUHblb6cLitxztF6Zea6llUMJBqJbp3rhPInJSPxXLYSFv,Winston Churchill
mMBFOIRV8qiaaTP8Iy0C1GCbZ47aNKeZCon5p4IpS4V5k9qzYF6K9vygGEuPbaOx,Eric Dolphy
w55IIryO34gKr4PrzBJ0IpCHLqasOGNJrdsrvvMkGFdl9hlyRXdRfDnXh3axceEn,James K. Polk
XaJCp0hkurmTLYq5fKNxSUFsXrM7WpVpWpk1jYLn531MpiFmCB3t04NajYVjGBzC,Dave Mason
1Fx77CgotvKRSGKVVs1jULjpDyhtgNa5HGOb6OLWQqQHL1t4Af0gZwl2gfdYrHbV,Robert Cecil
bYdGVrkyEJA1EHFf6t1pax3WeUhf8NS0hb17Oug3yMbvacEIfh3IIzUNEspHZVEP,Robert Palmer
Rk4XXMrPB67z65WTKl7jFkgY6g4PAVehbNSnaozal38LaBiA0FZdkULia4Ue7mnk,Barack Obama
9NLvVEnVgzJb173kTzxustUvG3L2C5LE063ADC9K65ChNUJr79aST3ciwj5AM5Mv,Rachel Weisz
ps0AkNSOst0g5hGIK7uecdW7zp7fMpm4pQaUPlBeU1ZpGFYj74qd6FA5WiULnayL,Horace Silver
4xLHJEVtYAe7dazwRMLQwJ1MphvEYRaFumnxuSyGyk37qNBpcyPXiH5kHYKVpUp7,Eric Burdon
himBKfMINtR0f0XpeBvt8fRSGyNhT6Zo2V6ckMhNhWy5XBW0AFDjSzSZ7lLuxvHc,Aaron Neville
YVgCOulT69W4hZ3cJIPHwX2QXdr7vNNldMl8teP2LIZNA3ZC5nTjrTNNyHUrRMDm,Keith Jarrett
RIRr3KPmU0tKGU00i2KDR9rqnMwumHjwpy3TSeYnCM06xpCp2OZjqoJya5O4pmHl,Erroll Garner
HLHollJpOxLR41ZraQLzdhtNkgkRpxV5apLRD6ClkyI89EorpZ5coHKJukWIcVJ0,Arthur James Balfour
4s1TMkyiSuMDxceux5AVWMEWMtpFOfKkK6XNFBMwQ5VXnlT2mkz68ND45yXK5FWR,John Coltrane
0DQeYx2IlzaFLzfYanOmC3lIJUivVmC2hAnS2qunkgIl0m8LVblmyKkSCX8aWVMK,Thomas Jefferson
iniJmbyf1sW8OCs1ZNIxHmwfRBgXV6t5d0eKSYdfPSRms7E0lbTHefb0Ol97mc2l,Bix Beiderbecke
QF1H3S0A8sWzmVDkeP3sqP0LCK8jIUAypN6cNP7CCzDZLxNOmicDhKF5dnotylNv,Calvin Coolidge
rb8GPuP22RhY0bkzetztUluUFjz3JfFSPlCwalCJcZr1Xc62NP5pFZNockSEOWge,John Tyler
82XNjXJyHphM5jTZyeCNIRwfzoFg6W9GH4pUwZwUk7UVwOZYlxkQT50HcgcSeTXB,Layne Staley
kCrMMAIoQscPGUeV3ccfRj43QYY2dkbyH0fDtCnmGE6Ec0M05N49eiCrjQGq25pe,Warren G. Harding
15hqKlYRsMbdDZACGGDeFCTSxgHfH2XNdu8q0bHILJMMnaISKMXH4X9m6PeA8zbQ,James Monroe
yjzbOu7GSHNparHfnaBnv6k3QUSLF0XVLczKuNTC1dBNcSFbnejmnYjzXt12zAdr,Barack Obama
4VIvZSoZHt40xolFj8NSu6b4lArRliHqe6MU4L1Vcy740YQX7RNHzt7ohpj0yliX,Sarah Vaughan
hlLjgXSCoMh4JobXZuKdFjdneU8byQeXB290GqNFCxvOB3ktUd54GApNXJPQXSIi,Geoffrey Rush
BusfsJlHq7K60ICLXvPIxauZPn9rHkY9PYZzdEdyGgXdow9mNtn3tBoNoko6fAk7,Joan Crawford
USlfFMeoV2mL188oqSDdDRQQKEiDEa5myTJ8zSlCfU7s91G10pJ4C8ZI9gRoFwUm,Earl Hines
kItTvkXSipIZCgX2sWcgSDHSHk9bXzXcrgcZhAZLtWyFUuYgBSz6vVhH6AwDIKVX,William McKinley
udISyNq3g6XS0OeGRsnHMRPaEFJEdkasIGjCNinMPJYkugyBywtQkrqwPJy8ZZFG,Russell Allen
x6BYA1EiJnpc7o0r0Asd8gFOr3onvztXeWcw2Ku7l7AhAPn3774EkUDxiJvAqvGT,Lionel Hampton
UELOlLsfqcbmGd39fht5Mz93zHGjSqLpReBBsE7y8qe4cywAHsjhSwlPVupPgTah,Glenn Miller
YCljgcimgDd7PJTxJ7x3ZrSY7A344ECRFtbRbbaIJL1IxLaWZf5k7vplCfDNVsok,Wynton Marsalis
6SB3AWjGintJFArTixW8eRSebRdGGj97gCO9eJwB6Dpj8pQr7bNvHzNbMKbOCWYu,Tim Curry
98s1AmdydQOxlVEnPSCK8hlQlYHVlKjo3czc4jcC7PAu4lenRQPzyJmOtWzvfzSz,Geoff Tate
NKvPq5G5cK0o7qss3cBlJnYfXet2R0hT0d9iB79of1aV0ZnMVZdFlURtHy8FL23Y,Warren G. Harding
IXM2QUnB8ZG0m7SfFNg3UsrC3MzdFlHWXEpEFbIZBhDHtrbmE45MqA1nENkcCv1q,Adrien Brody
zQc2V2pJoVwPmowG22YmEn1KEm5kOLl8vvKWtRGwPQXcT2IRYMZGjUa8jZVNVRvz,John Cusack
8fteQE5MHvy67hOsMQL5ZahyrPLZT1q5T0R7VvdmH7p2BQXVZ3xEx8BmuKHpxAof,McCoy Tyner
5z02DYfQzt0l9qBEn5JDhUkwc68odihnbU16CVsyZthJllnxVw2CO8GCr0xpe6vm,Alec Douglas-Home
xtdkrNgMSxf5cQF25zUVWFYvxeteo1jxXSCsDlxNSEjTzytskhH5qEukBnoJhTAc,Benjamin Harrison
KeuZ6sZhJcQSC3Am6Oa5aBIHcUL68G4j76V01GoEdrQLEQyxZ1pdP1U1JX3tpj8h,Zachary Taylor
Sy6b1aU49t7dYa81irRSqycuElPTKeGMq5r1By5TNyRW2AIY1bZ2pW1DsdrWHqgH,Kate Winslet
PjP0Jb9xny607envUkwhWEUp8AfL3VLz8PJ1pJKDG0WZjirEJnByv26HYA9R9y4D,Robert Plant
tr5sV85EYWCHWaQ2EIPal8krmq6TP8DEfv241IoKjNT35cgV0qcI78Vcsriz8Bap,Elvin Jones
7wDtDNvVwXCNjBnkMyQJpIJK0PuM1zhh2fsxDR42oHR5AD7Wtu9F7fP1ZgMXvWbi,James Carter
nQEAoEvZa3xOJOpcVgmcinOS6JAq3N6wnECej6VdLKhnVd4k12z8QrdKBsTl8VJs,Bix Beiderbecke
PQRZulxaHxpHz0WWWzHb6j1nPZtoo9ArLNnpIaDodYTGRxiKEqDEOJfMu5YJddwt,Donald Byrd
rM5iwMRggcnRT0G5NyJYoUpsF17HpbY6QdwUT3ivtNtvHlp29cqiMSZLiO7iXMyT,Stephen Stills
kUzQGuvsvhydbHPpiXo1MshICPZhZy0cWMpjFFDTboRiNRP0PsmZ8nuQVWfbdau7,Mel Gibson
xNiVmOsrJTBbTI98Bl9l0Yz6kESXutKimRY2Ym8WvhfSLOlModEcp8sIHvRJ4Vsm,Klaus Meine
PQbNtGUiC6CglRkDwyPVBrfrAK5bphW2OuSjtMGOLABpBhzQnJux7CKgNdsIzdnk,William Wyndham Grenville
afCwB3c8SiGxvnIxeytd7SHlRtKJcQI9flyBJ4RiTxo1s1TuOZSk7PM4MyMsB8dx,Regina King
PYHQSHcymGbZhOqa072bALcBtDllycYniDOm4ERYpn5fHYmE3JdWtReHaLNqU46r,Don Henley
